Customer_ID,Membership,Gender,Salary,Age,Marital_Status,Purchased
CUST05220,1,0,94,35,0,4671.46
CUST05221,0,1,33.5,57,1,4342.14
CUST05222,0,0,77.2,26,0,3280.38
CUST05223,1,1,45.7,35,0,4504.23
CUST05224,0,0,40,38,0,3058.07
CUST05225,0,1,29.2,42,1,3682.94
CUST05226,1,1,50.2,47,1,5705.16
CUST05227,0,1,25.3,46,0,3033.77
CUST05228,0,0,53.1,52,0,2826.69
CUST05229,0,0,37.2,32,0,3210.2
CUST05230,1,1,35.5,54,1,5546.34
CUST05231,0,0,74.7,22,1,4392.82
CUST05232,1,0,50.1,37,0,4186.9
CUST05233,0,1,42.3,32,1,3532.22
CUST05234,0,1,53.6,22,1,4437.56
CUST05235,0,0,54,21,1,3615.8
CUST05236,1,1,30.7,37,0,4178.76
CUST05237,0,1,40.1,20,1,4107.65
CUST05238,0,0,21.7,48,0,2597.17
CUST05239,1,0,95.8,25,1,5494.79
CUST05240,1,0,24.6,29,0,4064.88
CUST05241,0,1,27,46,0,2971.96
CUST05242,0,0,22.5,38,0,2781.9
CUST05243,1,1,34.4,42,0,4721.95
CUST05244,0,0,20,41,0,3499.26
CUST05245,0,1,35.7,24,1,3912.46
CUST05246,0,0,41.3,18,0,3438.56
CUST05247,1,1,46.9,53,0,4241.69
CUST05248,1,1,86.2,33,1,5937.65
CUST05249,1,1,32.7,36,1,5024.37
CUST05250,0,1,52.4,48,1,3314.13
CUST05251,0,1,26.9,27,0,2633.03
CUST05252,0,0,37.1,58,0,3081.43
CUST05253,0,1,37.7,55,1,4055.75
CUST05254,0,1,54.2,41,1,4354.15
CUST05255,0,0,70.6,50,1,4651
CUST05256,0,0,48.3,33,0,2764.39
CUST05257,0,1,43.9,41,0,3313.71
CUST05258,1,0,31.6,18,1,4590.96
CUST05259,0,1,52.7,53,0,2909.85
CUST05260,1,1,62.3,41,1,6100.21
CUST05261,0,0,41.7,52,0,3565.51
CUST05262,1,1,69.2,49,0,4765.86
CUST05263,1,0,90,44,1,5282.68
CUST05264,0,1,65.3,27,0,2494.85
CUST05265,0,1,28,28,1,3927.5
CUST05266,0,1,69.3,41,0,3162.22
CUST05267,1,1,36.4,37,0,4689.39
CUST05268,1,1,84.5,40,0,4698.21
CUST05269,0,0,37.8,44,0,2615.58
CUST05270,1,1,75.8,33,1,5247.51
CUST05271,1,0,48,29,1,4158.24
CUST05272,1,1,20,35,1,4523.24
CUST05273,0,0,35.4,35,0,2567.13
CUST05274,0,0,48.1,38,0,3363.58
CUST05275,0,0,28.6,46,1,3083.85
CUST05276,1,1,92.4,41,0,5514.98
CUST05277,0,1,38.3,29,1,3831.8
CUST05278,1,0,36,40,0,3949.9
CUST05279,0,1,66.6,27,0,3745.52
CUST05280,0,1,51.2,24,1,4416.54
CUST05281,0,0,45.4,18,0,3053.75
CUST05282,0,0,117.8,29,0,3559.44
CUST05283,0,1,51.6,22,0,2295.49
CUST05284,1,0,31.6,49,1,4737.84
CUST05285,0,0,43.2,26,0,3435.9
CUST05286,0,1,24.8,38,1,4675.66
CUST05287,1,1,84.9,35,0,4509.94
CUST05288,0,1,28.3,28,1,4130.08
CUST05289,0,1,28.8,44,0,3591.67
CUST05290,1,1,26.6,38,1,5070.82
CUST05291,1,0,38.7,35,1,4906.75
CUST05292,1,1,20,47,1,5008.25
CUST05293,0,0,39.6,35,0,2176.59
CUST05294,0,1,43.4,27,1,4094.14
CUST05295,1,0,48.9,39,0,4164.53
CUST05296,0,0,76.9,28,0,3622.1
CUST05297,1,0,37.7,45,0,3899.35
CUST05298,0,1,56,36,0,3450.74
CUST05299,0,0,30.3,30,1,3001.82
CUST05300,0,1,38,40,1,3587.13
CUST05301,0,0,39.1,38,0,2628.31
CUST05302,0,0,98.5,34,0,4367.42
CUST05303,0,1,62.5,42,0,3382.47
CUST05304,1,1,46,31,1,5105.13
CUST05305,0,0,47,56,1,4346.99
CUST05306,0,1,35.1,25,0,3479.16
CUST05307,1,1,50.8,49,1,5340.64
CUST05308,0,0,59.7,40,0,3210.21
CUST05309,1,0,44.6,44,1,5290.3
CUST05310,0,0,60.1,33,1,3477.74
CUST05311,0,1,80.2,37,0,3448.01
CUST05312,1,0,57.5,37,1,5151.91
CUST05313,0,0,29.5,18,0,3237.03
CUST05314,0,0,62,25,1,3991.7
CUST05315,1,0,41.4,38,0,3663.81
CUST05316,0,0,76,57,1,4885.97
CUST05317,1,1,41.4,36,1,4273.34
CUST05318,1,0,74,24,0,4622.63
CUST05319,0,1,49.6,38,0,3280.74
CUST05320,1,1,22.6,20,0,3447.08
CUST05321,1,1,39.8,27,1,5141.11
CUST05322,1,1,46.9,29,1,4571.3
CUST05323,1,1,32,68,0,4408.64
CUST05324,1,0,86.7,33,1,5743.7
CUST05325,0,0,40.2,40,0,2638.86
CUST05326,0,1,37.1,34,0,2899.6
CUST05327,0,0,57.9,18,1,3062.03
CUST05328,0,0,50.8,24,0,3299.9
CUST05329,1,1,49.2,22,1,5553.68
CUST05330,1,1,96.1,24,1,5738.97
CUST05331,1,0,50.2,28,1,5010.59
CUST05332,0,1,32.5,48,0,3700.66
CUST05333,1,1,46,35,1,5204.77
CUST05334,0,0,27.9,23,0,2719.95
CUST05335,0,0,75.9,45,1,4531.28
CUST05336,0,0,31.9,42,0,2194.5
CUST05337,1,0,30.1,58,1,5357.71
CUST05338,1,0,30.4,31,0,3304.61
CUST05339,0,1,45.5,18,0,1945.18
CUST05340,0,0,22.4,44,0,2194.85
CUST05341,1,1,43,49,0,4461.33
CUST05342,0,1,20,35,0,2522.07
CUST05343,0,1,50,34,1,4291.7
CUST05344,0,1,69.2,34,0,3648.3
CUST05345,1,1,41.6,48,0,4925.61
CUST05346,0,0,58.5,33,1,4473.77
CUST05347,1,1,33.8,18,0,4217.21
CUST05348,0,0,39.6,33,0,2540.65
CUST05349,1,1,41.7,33,1,5129.64
CUST05350,1,1,90.6,28,1,5872.76
CUST05351,1,0,190,47,0,6277.84
CUST05352,1,1,44.6,18,0,4376.52
CUST05353,1,1,37.2,47,0,4435.11
CUST05354,0,0,39,35,1,3878.42
CUST05355,1,0,48.8,41,0,4576.75
CUST05356,1,1,54.4,56,1,5226.42
CUST05357,1,1,47.3,46,0,4308.79
CUST05358,0,1,160.5,30,0,5252.77
CUST05359,0,0,71.9,26,0,3454.83
CUST05360,1,1,118.7,52,0,6232.82
CUST05361,1,1,30.8,23,1,4902.98
CUST05362,0,1,53.3,23,0,3620.77
CUST05363,0,1,20,54,1,3640.46
CUST05364,0,1,67.8,50,0,3952.08
CUST05365,1,0,44.5,23,0,4169.83
CUST05366,0,1,71.6,36,0,3879.23
CUST05367,0,0,52.3,60,1,4511.66
CUST05368,0,0,27.3,26,1,3557.22
CUST05369,0,0,43.4,28,0,3608.28
CUST05370,0,0,46.6,26,0,2679.66
CUST05371,1,1,35.7,49,1,5489.22
CUST05372,0,1,83,26,0,3646.02
CUST05373,1,1,43.9,40,0,4823.54
CUST05374,0,0,38.8,18,1,3983.02
CUST05375,1,0,131.6,34,0,5275.2
CUST05376,1,1,65,31,0,4635.8
CUST05377,1,0,40.4,32,0,3521.54
CUST05378,1,0,83.3,38,0,4945.12
CUST05379,1,1,46.9,21,0,4904.94
CUST05380,0,0,33.7,39,1,4202.08
CUST05381,0,0,48.6,35,0,2631.05
CUST05382,1,1,31.2,22,1,4478.86
CUST05383,1,1,68.2,49,0,5237.88
CUST05384,0,1,35.5,44,0,2934.02
CUST05385,1,1,31.5,45,0,4077.53
CUST05386,0,1,34,18,0,2924.78
CUST05387,0,0,20.6,23,1,3203.21
CUST05388,1,1,25.7,56,0,4096.63
CUST05389,1,0,45.9,51,1,5486.1
CUST05390,1,0,24.6,41,1,4203.79
CUST05391,0,0,54.3,18,0,3510.43
CUST05392,1,0,62.6,21,1,4387.75
CUST05393,0,0,44.9,42,1,4632.73
CUST05394,1,1,60.3,18,0,4647.9
CUST05395,1,0,37.7,31,0,4345.56
CUST05396,1,0,42.6,18,1,4926.97
CUST05397,1,1,20,18,0,4684.41
CUST05398,1,1,85.9,30,0,4656.35
CUST05399,1,1,113.7,36,1,6335.28
CUST05400,0,0,44,26,1,4285.45
CUST05401,1,0,42.9,38,1,4853.28
CUST05402,0,1,43.5,45,0,3118.95
CUST05403,1,1,45.4,44,1,5818.88
CUST05404,1,0,110.9,46,0,5341.85
CUST05405,0,0,40.2,34,1,3433.29
CUST05406,1,0,120.8,18,1,6241.39
CUST05407,1,1,64.5,26,1,5752.65
CUST05408,0,0,93,52,1,4794.56
CUST05409,1,0,32.3,34,0,3547.47
CUST05410,1,0,101.8,27,1,5519.4
CUST05411,0,0,23.2,47,0,2929.86
CUST05412,0,0,58.5,42,1,3804.64
CUST05413,1,0,47.1,24,1,5425.2
CUST05414,0,0,68.3,38,1,4138.2
CUST05415,1,1,55.9,54,0,5097.19
CUST05416,0,1,31.3,36,0,3439.43
CUST05417,0,1,46.4,18,1,3966.98
CUST05418,0,1,47.9,32,0,3577.73
CUST05419,0,0,39.9,38,0,3058.37
CUST05420,0,0,79.4,28,1,3559.5
CUST05421,1,0,20,56,1,5865.73
CUST05422,0,1,41.7,24,0,3162.13
CUST05423,1,1,102.4,41,1,6541.54
CUST05424,1,0,66.1,24,1,4923.64
CUST05425,1,1,45,35,0,4248.69
CUST05426,0,1,74.2,42,0,4411.63
CUST05427,0,0,44.2,36,0,3020.92
CUST05428,1,1,35.3,47,0,4133.29
CUST05429,0,1,43.8,42,0,3445.72
CUST05430,0,1,34.8,28,0,2579.86
CUST05431,1,0,60.9,45,1,5249.96
CUST05432,1,0,39.1,63,1,5357.24
CUST05433,1,0,33.2,37,1,4464.98
CUST05434,0,0,37.5,20,1,3851.26
CUST05435,0,1,25.5,31,0,3458.63
CUST05436,0,0,29,44,1,3825.79
CUST05437,1,1,48.1,46,0,4951.12
CUST05438,1,1,26.7,45,0,4392.4
CUST05439,1,1,57.2,24,1,5004.96
CUST05440,1,1,56.1,32,0,4541.08
CUST05441,0,1,47.6,53,0,3245.76
CUST05442,1,0,61.1,25,1,4834.65
CUST05443,0,1,42.4,38,1,3796.82
CUST05444,1,1,20,22,0,4230.21
CUST05445,0,0,21.8,22,1,3373.96
CUST05446,0,0,81.6,18,0,3317.94
CUST05447,1,0,94.1,34,0,5512.5
CUST05448,0,1,44.1,35,0,3243.22
CUST05449,0,1,46.8,33,0,3196.88
CUST05450,1,0,23,49,1,4533.81
CUST05451,0,0,43.2,34,0,2826.92
CUST05452,0,1,99.2,37,0,5100.74
CUST05453,0,1,46.3,32,0,3928.62
CUST05454,1,1,102.2,23,0,5134.34
CUST05455,1,0,56.9,35,0,3855.09
CUST05456,0,1,80,45,0,3577.92
CUST05457,0,1,34.2,47,0,3226.99
CUST05458,1,1,84.3,18,0,4885.51
CUST05459,1,1,27.6,59,1,5841.54
CUST05460,1,1,144.7,41,0,5267.76
CUST05461,0,1,49,32,0,3125.36
CUST05462,1,1,63.9,53,0,4192.59
CUST05463,1,1,58.4,46,0,4548.86
CUST05464,0,0,35,34,0,2475.93
CUST05465,0,1,48.7,28,0,2824.46
CUST05466,0,0,32.4,21,1,4176.19
CUST05467,0,1,46,25,1,3286.78
CUST05468,1,1,75.3,18,0,4784
CUST05469,0,1,23.2,47,0,2879.71
CUST05470,1,0,20,32,1,4337.19
CUST05471,0,0,87.5,59,0,4374.87
CUST05472,1,1,66.8,36,0,5185.78
CUST05473,0,0,48.4,44,1,4127.44
CUST05474,1,1,67.2,59,1,5731.73
CUST05475,0,1,42.5,41,1,3780.73
CUST05476,1,0,37.6,37,1,4487.46
CUST05477,1,0,48.4,67,1,5367.35
CUST05478,0,0,39.2,19,0,2960.29
CUST05479,1,0,161.9,56,0,5171.36
CUST05480,1,1,43,50,0,5319.63
CUST05481,0,1,35.4,24,0,3630.4
CUST05482,0,1,41.1,31,0,3470.66
CUST05483,0,0,29.5,29,0,3100.44
CUST05484,0,0,32.4,36,0,2996.27
CUST05485,0,0,49.7,58,1,3872.67
CUST05486,0,0,28.5,39,0,3088.39
CUST05487,1,0,59.3,33,0,4015.59
CUST05488,0,0,98.4,43,1,5030.34
CUST05489,1,0,49.7,40,1,4585.88
CUST05490,0,1,61,35,0,3345.8
CUST05491,0,0,20,51,0,2677.14
CUST05492,0,0,22.5,31,0,2118.15
CUST05493,0,1,24.4,31,0,2496.51
CUST05494,1,1,77.2,30,1,6922.68
CUST05495,0,1,82,18,1,4481.97
CUST05496,0,0,45.6,42,0,2658.61
CUST05497,0,0,49.9,29,1,4351.47
CUST05498,1,1,29.6,44,0,4869.52
CUST05499,0,1,41.9,35,1,3672.78
CUST05500,1,1,92,32,1,5933.5
CUST05501,1,0,50.1,18,1,5061.49
CUST05502,1,0,89.4,33,1,4785.21
CUST05503,1,1,113,26,1,6074.16
CUST05504,1,0,71.2,53,1,5296.14
CUST05505,0,0,36.8,50,1,3886.55
CUST05506,0,0,74,30,0,3417.45
CUST05507,1,0,31.4,38,0,3920.01
CUST05508,1,0,111.8,32,1,5994.12
CUST05509,0,0,50.1,26,0,2658.37
CUST05510,1,0,57.2,48,1,5204.3
CUST05511,1,0,60,52,1,5048.43
CUST05512,1,1,38.5,42,1,5032.06
CUST05513,0,0,50.4,37,0,2839.84
CUST05514,1,1,33.2,33,0,4145.69
CUST05515,0,0,23.9,23,0,2425.35
CUST05516,1,0,70.7,29,1,5689.38
CUST05517,0,0,25.5,38,1,2949.99
CUST05518,1,1,21.5,32,0,3586.48
CUST05519,0,1,77.3,52,0,3716.61
CUST05520,0,0,66.7,40,1,5322.26
CUST05521,0,1,51.1,44,0,4092.32
CUST05522,1,0,61.5,50,0,4104.57
CUST05523,0,0,41.5,59,0,2961.58
CUST05524,1,1,41.2,18,0,4910.82
CUST05525,1,1,51.6,54,0,4684.51
CUST05526,1,1,47.3,35,1,5633.4
CUST05527,1,1,98.7,42,0,5273.95
CUST05528,0,1,49,40,1,4059.6
CUST05529,0,0,38.6,25,1,3791.28
CUST05530,1,1,45,34,1,4335.05
CUST05531,1,0,33.2,40,1,4546.19
CUST05532,1,1,36.1,24,1,4403.82
CUST05533,0,1,54.2,41,0,3163.48
CUST05534,0,1,30.4,53,1,3638.39
CUST05535,0,1,60.5,32,1,4321.76
CUST05536,0,1,79.4,49,0,4185.34
CUST05537,1,1,50.9,36,0,4939
CUST05538,0,0,59.8,37,0,3938.03
CUST05539,1,1,26.7,49,1,5171.97
CUST05540,0,1,25,31,1,3627.21
CUST05541,0,0,26.6,33,0,2323.12
CUST05542,1,0,72.2,37,0,4671.39
CUST05543,0,0,73.2,26,0,2940.08
CUST05544,1,1,26.1,47,1,4946
CUST05545,0,1,52.2,18,0,3664.76
CUST05546,0,0,34.1,55,1,3858.91
CUST05547,0,0,41.2,19,0,3056.8
CUST05548,1,0,85.9,29,0,4179.15
CUST05549,1,1,53,25,0,4150.87
CUST05550,0,1,79.6,41,0,3815.65
CUST05551,0,0,89.6,37,0,3868.34
CUST05552,1,1,64.7,38,0,5501.71
CUST05553,0,0,40.8,46,0,3029.48
CUST05554,1,1,66.7,39,1,6183.42
CUST05555,1,1,35,32,1,4664.67
CUST05556,0,1,95,33,0,4446.67
CUST05557,1,1,55.8,38,1,5438.57
CUST05558,1,1,136.7,62,0,6444.73
CUST05559,0,1,60.8,36,0,4027.7
CUST05560,1,0,41.8,66,0,4474.32
CUST05561,1,1,51,51,1,5637.71
CUST05562,1,1,33.7,38,1,4647.51
CUST05563,1,1,29.1,28,0,4538.79
CUST05564,1,1,65,38,0,4852.04
CUST05565,0,1,27.7,34,0,3226.3
CUST05566,0,0,24.2,42,1,3983.75
CUST05567,1,0,69.6,43,1,4984.15
CUST05568,1,1,65.8,55,0,4749.55
CUST05569,1,1,53,59,1,5485.98
CUST05570,1,1,56.7,41,1,5523.9
CUST05571,1,1,41.1,51,1,6081.8
CUST05572,0,0,20,21,0,2715.94
CUST05573,1,1,54.1,44,1,4863.68
CUST05574,1,0,21,41,0,3323.57
CUST05575,0,0,82.9,35,1,4824.58
CUST05576,0,0,31.7,32,0,2249.31
CUST05577,1,1,44.4,32,0,4137.76
CUST05578,1,0,28.8,45,0,3764.81
CUST05579,0,1,36.8,42,0,2870.28
CUST05580,1,0,40.6,25,0,3867.5
CUST05581,1,0,57.3,34,1,5564.55
CUST05582,0,0,32.6,42,0,2677.62
CUST05583,0,0,60.8,42,0,4229.26
CUST05584,1,0,69.6,47,1,5269.34
CUST05585,1,0,50.6,22,1,5225.44
CUST05586,1,1,57.1,44,1,5629.68
CUST05587,1,1,31.2,41,0,4865.81
CUST05588,0,0,27.1,43,0,2974.47
CUST05589,1,1,28.9,43,1,5242.3
CUST05590,1,1,66.3,50,1,5165.22
CUST05591,1,1,66.4,35,1,5418.71
CUST05592,1,0,28.8,42,0,5032.92
CUST05593,1,0,53.6,22,0,3872.89
CUST05594,0,1,38,41,0,2901.43
CUST05595,1,1,41.1,28,0,4433.37
CUST05596,1,1,79.9,18,1,5481.74
CUST05597,0,0,55,34,0,2517.01
CUST05598,0,0,71.5,47,0,3929.51
CUST05599,1,1,77.5,55,1,6464.97
CUST05600,1,0,59.7,33,0,4505.52
CUST05601,1,1,20,59,1,4469.88
CUST05602,1,0,61.2,57,0,4567.61
CUST05603,0,0,38.5,18,0,2789.7
CUST05604,0,0,83.5,18,0,3347.15
CUST05605,1,0,58.6,40,0,5234
CUST05606,0,1,114.1,40,1,5383.54
CUST05607,0,0,60.6,31,1,4098.98
CUST05608,0,1,45.1,54,1,4865.23
CUST05609,0,0,62.7,51,0,3546.71
CUST05610,0,0,34.3,52,0,3125.03
CUST05611,1,0,33.2,19,1,5114.52
CUST05612,0,0,56.6,52,0,3169.01
CUST05613,1,0,30.1,29,1,5001.37
CUST05614,0,1,26.4,41,0,3333.86
CUST05615,1,1,63.5,43,0,5139.32
CUST05616,1,1,63.9,49,1,5132.74
CUST05617,1,0,54,46,0,3944.27
CUST05618,1,0,52,37,0,4428
CUST05619,1,1,41.4,42,0,4570.77
CUST05620,0,1,20.3,27,1,3339.3
CUST05621,0,0,55.6,42,0,2999.4
CUST05622,1,1,25.7,58,1,4944.86
CUST05623,0,1,73.1,20,0,3824.94
CUST05624,1,1,36.7,26,1,5184.74
CUST05625,1,0,20,25,0,3015.8
CUST05626,0,1,35.4,45,1,4369.87
CUST05627,0,0,40.2,58,1,4522.96
CUST05628,1,1,20,33,1,5189.31
CUST05629,1,1,59.7,18,0,4641.5
CUST05630,1,1,35.4,33,1,5231.54
CUST05631,1,1,60.1,41,1,5555.79
CUST05632,1,0,63,64,0,4410.04
CUST05633,0,1,63.3,26,0,3332.62
CUST05634,1,0,120.7,39,0,4922.81
CUST05635,1,0,35.1,46,1,4852.77
CUST05636,1,1,29.4,43,1,5613.29
CUST05637,1,0,31.4,43,0,4285.36
CUST05638,1,0,58.3,49,0,4030.38
CUST05639,1,1,60.9,38,0,5867.96
CUST05640,0,1,30.1,54,1,4113.38
CUST05641,1,1,54.1,33,1,5075.97
CUST05642,0,0,41.4,35,0,2411.92
CUST05643,0,0,41.8,22,1,3497.8
CUST05644,1,0,73.6,23,0,4775.69
CUST05645,0,1,56.1,40,1,4395.04
CUST05646,1,1,64.4,45,1,5785.61
CUST05647,1,0,69.3,53,0,4615.41
CUST05648,0,1,55.7,18,1,3700.29
CUST05649,1,0,20,42,0,3813.68
CUST05650,1,1,56.9,53,1,5252.27
CUST05651,0,1,41.9,21,0,3250.23
CUST05652,1,1,74.7,28,1,5433.5
CUST05653,1,1,60.6,55,1,5701.04
CUST05654,0,0,101.9,33,0,3668.2
CUST05655,0,1,59.3,18,0,3074.27
CUST05656,0,0,49.2,44,0,3074.75
CUST05657,0,1,64,44,1,3869.83
CUST05658,0,1,35.4,48,1,4256.09
CUST05659,0,1,37,34,0,2981.99
CUST05660,1,0,142.5,51,1,6434.85
CUST05661,1,1,32.8,18,0,4106.15
CUST05662,1,1,28.8,57,0,4234.25
CUST05663,1,0,58.4,32,1,5344.87
CUST05664,1,0,60.6,40,0,4771.48
CUST05665,1,1,53.9,38,1,5537.96
CUST05666,0,1,68.9,29,1,4412.28
CUST05667,0,0,42.6,39,1,3341.73
CUST05668,0,0,23.2,19,0,1727.88
CUST05669,0,1,56.3,30,1,4524.79
CUST05670,0,0,29.7,51,0,3091.15
CUST05671,1,0,66,24,1,4935.05
CUST05672,1,0,40.7,30,0,4302.02
CUST05673,0,1,21.3,37,1,3818.21
CUST05674,0,0,39.9,62,0,3856.62
CUST05675,1,1,43.7,48,0,4752.18
CUST05676,0,0,24,27,0,3110.39
CUST05677,0,1,61.3,22,0,3195.27
CUST05678,1,0,39.4,25,0,4609.29
CUST05679,1,0,58.1,56,0,3992.57
CUST05680,1,1,58.1,45,0,5214.47
CUST05681,0,0,64.7,36,0,2415.93
CUST05682,1,1,99,54,1,5747.76
CUST05683,0,1,38.7,36,0,2841.46
CUST05684,1,0,32,60,0,4135.79
CUST05685,0,1,34.4,59,1,3608.4
CUST05686,0,1,150.9,41,1,5964.24
CUST05687,0,0,56.1,44,1,4144.79
CUST05688,0,0,31.3,42,0,2313.8
CUST05689,0,0,53.3,42,0,3912.49
CUST05690,1,1,44.4,20,1,5200.73
CUST05691,0,1,43.7,41,0,2697.8
CUST05692,0,1,66.7,34,1,4556.21
CUST05693,0,0,56.2,46,0,3606.63
CUST05694,1,1,57.4,58,0,4599.35
CUST05695,1,1,63.2,46,0,4453.83
CUST05696,0,0,52.4,23,0,2439.33
CUST05697,0,1,22.8,35,1,4054.74
CUST05698,1,0,53.6,45,0,4266.6
CUST05699,1,0,45.5,31,1,4963.84
CUST05700,1,0,67.5,36,0,4448.82
CUST05701,0,0,61.7,48,0,2837.7
CUST05702,1,1,92.6,18,0,4818.4
CUST05703,1,0,56.3,23,1,4463.96
CUST05704,1,1,39.1,43,1,4830.36
CUST05705,1,0,65.2,51,0,4499.66
CUST05706,0,0,37,38,0,2828.21
CUST05707,0,0,40.4,40,1,3390.19
CUST05708,1,1,117.7,44,0,6167.4
CUST05709,0,1,36.3,21,0,2121.46
CUST05710,1,0,31.4,47,1,3931.74
CUST05711,0,1,53.8,31,0,3227.65
CUST05712,0,1,54.5,39,0,3743.84
CUST05713,0,0,51.5,27,0,3180.91
CUST05714,0,0,60.6,31,0,2541.2
CUST05715,0,1,45.5,30,0,2772.55
CUST05716,1,1,25.8,36,1,5079.07
CUST05717,0,0,55.8,29,0,3245.34
CUST05718,0,1,33.4,42,1,4609.05
CUST05719,1,1,60.7,32,0,4426
CUST05720,1,1,44.1,18,0,4317.88
CUST05721,0,0,24.2,39,0,3118.19
CUST05722,1,1,43.5,48,0,4370.49
CUST05723,1,0,47.6,39,1,4717.26
CUST05724,0,1,28.8,37,0,2915.45
CUST05725,0,0,62,31,1,3427.99
CUST05726,0,1,20,28,1,3605.84
CUST05727,1,1,53.1,46,0,4430.32
CUST05728,0,0,54.6,36,1,4004.98
CUST05729,1,0,65.6,31,1,5247.22
CUST05730,0,0,91.9,44,0,3895.25
CUST05731,0,0,42,35,0,2830.79
CUST05732,0,1,35.2,48,1,3674.53
CUST05733,0,0,38.5,47,0,2831.29
CUST05734,0,0,121.3,48,0,4525.26
CUST05735,0,1,102,72,0,3922.81
CUST05736,1,1,32.7,36,1,4556.88
CUST05737,1,1,81.2,49,1,6125.58
CUST05738,1,1,47,24,0,4729.53
CUST05739,0,0,20,44,1,3576.54
CUST05740,0,0,57.4,44,0,2468.26
CUST05741,1,1,55,42,1,5167.24
CUST05742,1,0,110,44,1,5825.31
CUST05743,1,1,58.5,55,1,5752.4
CUST05744,1,1,61.6,32,1,5634.78
CUST05745,0,0,25.5,18,0,2807.09
CUST05746,0,1,50.9,48,1,5121.99
CUST05747,1,1,31.3,34,0,3620.25
CUST05748,1,1,61.3,43,1,6234.7
CUST05749,1,1,62,38,1,5247.01
CUST05750,1,0,84.3,21,1,5918.15
CUST05751,1,1,111.3,32,0,5495.51
CUST05752,1,0,43.7,31,0,4047.67
CUST05753,1,1,65.8,38,1,5868.32
CUST05754,1,1,39.5,43,0,3706.91
CUST05755,1,1,43.5,57,0,4989.17
CUST05756,1,0,103.7,49,1,6522.35
CUST05757,0,0,41.5,32,1,3640.14
CUST05758,1,1,34.6,38,0,4352.48
CUST05759,0,0,74.4,18,1,3364.23
CUST05760,0,0,116.6,31,1,4711.73
CUST05761,1,1,78.6,26,1,5690.22
CUST05762,1,1,55.4,18,0,4445.04
CUST05763,0,0,23.7,31,0,2774.48
CUST05764,1,1,28.5,42,0,4745.21
CUST05765,1,1,53.5,18,0,3525.18
CUST05766,0,0,36.9,42,0,2815.44
CUST05767,0,0,56.6,29,1,4515.32
CUST05768,0,0,46.8,31,1,3013.49
CUST05769,1,1,26.9,55,1,4969.18
CUST05770,1,0,46.5,38,1,4528.04
CUST05771,1,1,35.4,33,0,3608.55
CUST05772,1,0,32.8,39,1,4437
CUST05773,1,1,61.8,30,0,4687.55
CUST05774,0,0,20,18,0,2066.31
CUST05775,0,1,101.6,38,1,5199.9
CUST05776,0,1,52,20,0,3005.43
CUST05777,1,1,65.7,40,0,5301.64
CUST05778,1,1,86.5,39,1,6251.17
CUST05779,1,1,44.9,19,1,6011.27
CUST05780,0,0,39.7,39,0,3051.13
CUST05781,1,1,47.5,38,1,5546.44
CUST05782,1,1,105.9,37,0,4727.07
CUST05783,1,0,67.8,53,0,4052.43
CUST05784,1,0,34.6,24,0,4154.07
CUST05785,1,0,77.4,46,0,4372.02
CUST05786,0,0,48.9,33,1,3539.28
CUST05787,1,1,25.3,66,0,4753.59
CUST05788,1,1,150.7,49,0,6010.95
CUST05789,1,0,98.9,55,0,4934.55
CUST05790,0,1,86,36,0,4512.46
CUST05791,0,0,54.8,38,0,3168.07
CUST05792,1,1,54.5,34,0,4962.5
CUST05793,0,1,28.4,22,0,1989.5
CUST05794,0,0,55,35,0,3212.2
CUST05795,1,1,38.2,44,1,5197.67
CUST05796,0,1,55.3,46,0,3549.91
CUST05797,1,0,61.3,37,0,4633.66
CUST05798,1,1,76.5,30,0,4944.78
CUST05799,0,0,96.7,38,1,4925.74
CUST05800,1,1,47.3,29,1,5345.65
CUST05801,1,0,65.5,33,0,4919.41
CUST05802,1,0,44.1,34,1,4908.15
CUST05803,1,0,46.3,51,1,5251.1
CUST05804,0,1,93.1,37,0,3703.98
CUST05805,1,1,20,40,0,4617.96
CUST05806,0,0,38.9,31,1,4154.39
CUST05807,1,1,63.5,26,0,4679.91
CUST05808,1,1,103,35,0,4425.29
CUST05809,1,0,76.7,32,0,3943.11
CUST05810,1,0,51.9,29,1,5353.6
CUST05811,1,1,26.4,18,1,5172.13
CUST05812,0,0,31.4,61,1,3609.5
CUST05813,1,0,88.8,26,1,5385.08
CUST05814,1,1,40.4,32,0,3930.93
CUST05815,0,1,53.3,40,0,3574.91
CUST05816,0,1,49,38,0,3292.46
CUST05817,1,1,29.9,48,0,4117.26
CUST05818,1,1,48.9,26,0,4757.26
CUST05819,0,0,40.5,28,0,2949.72
CUST05820,1,1,36.4,54,0,4758.77
CUST05821,1,0,60.5,41,1,5581.18
CUST05822,1,1,21.9,29,0,4043.74
CUST05823,0,0,93.2,31,0,3868.96
CUST05824,0,0,50.4,22,1,3209.17
CUST05825,0,0,65,61,1,4366.71
CUST05826,1,1,81.4,28,0,4534.14
CUST05827,1,0,47.5,27,0,4226.43
CUST05828,1,1,20,30,0,5092.92
CUST05829,1,0,20,29,0,4285.56
CUST05830,1,0,94.5,35,1,5481.9
CUST05831,1,1,60.1,43,1,5782.8
CUST05832,0,1,37.1,26,0,3430.84
CUST05833,1,0,76,61,1,4921.43
CUST05834,0,1,48.7,30,0,3213.53
CUST05835,1,0,27.2,51,1,4864.42
